Tissue,Group,ABC transporters,Amidoxime reducing complex,Amino acid metabolism,Apoptosis,Autophagy,Biotin utilizing proteins,Branched-chain amino acid dehydrogenase complex,Branched-chain amino acid metabolism,CI assembly factors,CI subunits,CII assembly factors,CII subunits,CIII assembly factors,CIII subunits,CIV assembly factors,CIV subunits,CV assembly factors,CV subunits,Calcium cycle,Calcium homeostasis,Calcium uniporter,Carbohydrate metabolism,Cardiolipin synthesis,Carnitine shuttle,Carnitine synthesis and transport,Catechol metabolism,Chaperones,"Cholesterol, bile acid, steroid synthesis",Cholesterol-associated,Choline and betaine metabolism,Coenzyme A metabolism,Coenzyme Q metabolism,Complex I,Complex II,Complex III,Complex IV,Complex V,Copper metabolism,Creatine metabolism,Cristae formation,Cytochrome C,Cytochromes,Detoxification,EF hand proteins,Eicosanoid metabolism,Electron carriers,Fatty acid oxidation,Fe-S cluster biosynthesis,Fe-S-containing proteins,Fission,Folate and 1-C metabolism,Fusion,GABA metabolism,Gluconeogenesis,Glutamate metabolism,Glycerol phosphate shuttle,Glycine cleavage system,Glycine metabolism,Glyoxylate metabolism,Heme synthesis and processing,Heme-containing proteins,Immune response,Import motor,Intramitochondrial membrane interactions,Iron homeostasis,Itaconate metabolism,Ketone metabolism,Kynurenine metabolism,Lipid metabolism,Lipoate insertion,Lysine metabolism,MIA40,MICOS complex,Malate-aspartate shuttle,Metabolism,Metals and cofactors,Mitochondrial central dogma,Mitochondrial dynamics and surveillance,Mitochondrial permeability transition pore,Mitochondrial ribosome,Mitochondrial ribosome assembly,Mitophagy,Molybdenum cofactor synthesis and proteins,NAD biosynthesis and metabolism,Nucleotide import,Nucleotide metabolism,Nucleotide synthesis and processing,OXA,OXPHOS,OXPHOS assembly factors,OXPHOS subunits,Organelle contact sites,Phospholipid metabolism,Polycistronic mtRNA processing,Preprotein cleavage,Proline metabolism,Propanoate metabolism,Proteases,Protein homeostasis,Protein import and sorting,"Protein import, sorting and homeostasis",Pyruvate metabolism,"Q-linked reactions, other",ROS and glutathione metabolism,Respirasome assembly,SAM,SLC25A family,Selenoproteins,Serine metabolism,Sideroflexins,Signaling,Small molecule transport,Sulfur metabolism,TCA cycle,TCA-associated,TIM22 carrier pathway,TIM23 presequence pathway,TOM,Tetrahydrobiopterin synthesis,Trafficking,Transcription,Translation,Translation factors,Type II fatty acid synthesis,Urea cycle,Vitamin A metabolism,Vitamin B1 metabolism,Vitamin B12 metabolism,Vitamin B2 metabolism,Vitamin B6 metabolism,Vitamin C metabolism,Vitamin D metabolism,Vitamin metabolism,Xenobiotic metabolism,cAMP-PKA signaling,fMet processing,mt-mRNA modifications,mt-rRNA modifications,mt-tRNA modifications,mt-tRNA synthetases,mtDNA maintenance,mtDNA modifications,mtDNA nucleoid,mtDNA repair,mtDNA replication,mtDNA stability and decay,mtRNA granules,mtRNA metabolism,mtRNA stability and decay
Adipose tissue,Secretory,1.30940968430292,2.2493988398308433,1.1208331268897005,1.0089252480441113,0.7911585070916206,3.3710901252878376,1.2126972924813362,1.3563514090371154,0.7948050150864214,0.7387786158338135,0.8270191000852829,0.9873302253198389,0.6630270821913046,0.7997303981281293,0.8104814067660064,0.49604584958392745,0.9931942213614848,0.9526326603390165,0.9150395900847559,0.8386960042406513,0.7557803143361095,1.1112956031530734,1.8354715434077415,0.7553053141067958,0.7877132979330398,1.4247824668543962,0.855915080425383,0.9718306042913668,0.7886705685162599,1.2621182227772842,0.7699667507338608,0.8865606774540691,0.7388190322479337,0.9614210787219705,0.7986386854720782,0.49800988351813075,0.9526485488578397,0.909219014655302,0.13212471810718968,0.7470171123538489,0.7847606693141944,0.8031228288176534,1.666711206240729,0.8415692940885662,1.188940914869727,0.8087377264909299,1.7423868751677938,0.8981775467925553,0.8412629040870736,0.932469835790176,0.8360522370674798,0.9618772459162013,0.8712301217741616,1.0625004942795402,0.7968111103232055,0.613726180183899,1.1625795126504808,1.1799728479930154,1.0934295227546493,0.23835767647608394,0.5038615811082673,1.4798690397603396,0.9159988299494961,0.9358837153804949,1.450487369259948,1.1730744752895534,1.1157716411382288,0.38936323340768664,1.3651635542409164,0.6823404575185581,1.495822172359755,0.8059174253511625,0.7508447239239203,0.6087214031840741,0.6670856415585255,0.5638453393116255,0.8489984094506319,0.864813305210949,0.7957245203975486,0.8625476730664162,0.6962680577863004,0.7941126181147845,3.28803317303186,0.7357501266444002,0.9018787672335472,0.8528793878492074,0.9924443594858919,1.1316963481951638,0.7002483118509252,0.8197219797953967,0.6999085174252153,0.7512332428598155,1.6940931552004976,0.8621693747147914,0.8603406876521694,0.7800606549809054,0.9922053460280565,0.9175656359123934,0.869451392710099,0.8435200685582923,0.8507654843972825,1.448145987191623,1.1934453170938375,1.6869280904347483,0.914232973056105,0.8843990172888363,0.8596682711001357,2.0836870385110733,0.5399991645475061,0.6141865346776005,0.9397784594359117,0.8378350533997682,0.7483872754640762,1.019574209771965,1.0697674988076444,0.891884951252697,0.8492997653892418,0.7923929479089139,0.5063730628720999,0.9066393412358251,0.8884240626108091,0.846299015348142,0.8709697953374929,0.8052840423486617,0.3874556124018398,0.5633414535915896,0.7519957645939722,0.8418297680123191,0.8897908863434792,0.9463884804013167,0.7533042172329842,0.39105973411515543,1.09990731519149,2.2787812826272686,1.437258307696952,1.0030339419290597,0.8799422415139431,0.7105718995096504,0.8987346929436717,0.9031810174539737,0.8051796703455657,0.9385725848337102,0.8651941076913502,0.7829334582214947,0.8880567901859454,0.6050183994163939,0.805743121530051,0.7907286817202751,0.7738079869136243
Adrenal gland,Secretory,0.8822354995222819,1.726129052001976,0.896739014518638,0.8583725749128672,0.7104320435877576,1.11277650772924,1.151772692344546,1.1583556370086803,0.8758194593232995,0.8244529708490058,0.8016594850191331,0.8815477013096755,0.8020639583334486,0.9148015584136775,0.8436228791596716,0.7585237233710508,1.0402271105336998,1.0933562613154462,1.2721027550264754,0.919542628005455,0.8180916698620183,0.8283500215953825,0.9914828220335987,0.696603522636245,0.6954860441882682,0.9244857489884833,1.6808164180055036,11.698761272092954,1.6192357929175276,1.0801910235218504,0.8808200497279363,1.3085973947696752,0.8244865882545562,0.8684731138443522,0.9138845062615344,0.7588400791476995,1.093258527015365,1.1999044662172063,0.17143085583066578,0.6340192285275381,0.7707620540001677,0.936842784443402,1.312341115619353,0.6097200724685201,0.6804275391479918,0.9364230650267066,1.0900421799349356,1.8202785949430935,1.206097106506368,0.8280422247865253,0.6142178088107902,0.6792613004324247,0.8101231415289765,0.8551327624892117,0.6686776555170046,0.3174402765860232,0.8172860937561476,0.9140916425903103,0.7686750973127181,1.5804125639404119,0.7524346474051471,1.0108457493140688,1.2687417684621083,0.8230038747670789,0.8765699557143044,0.716633296647789,0.9271632136779192,0.737102405761585,2.311195945043374,0.47968877355579265,1.0071698493950492,1.2531405082159284,0.7169345659311471,0.9147926093021368,0.8323981952214503,0.7724742196231499,0.9411592104201567,0.7752169470446792,0.8729786120818496,1.045735024602699,0.7651343586016486,0.7110308183911661,0.7070242293808017,0.7033669879947348,0.7482756529064423,0.7074253679197589,0.8039694443046045,1.0239768024921372,0.8594202633590736,0.9097750507404364,0.8596035278449894,0.5704458778185866,0.7999209133366026,0.9079774806655372,0.6389608649479714,0.6808061909262687,1.268971719371856,1.0511028388218846,1.3376921619367086,0.8045556528272836,1.0502309374586938,0.885423579205407,0.9418929445521693,1.393269202846968,1.0651338220615603,0.8758148058445089,0.8496219599433464,1.183502821020898,0.6352537409543852,0.7867125447749427,0.9286848715066368,0.8290170538553155,0.9818006287438757,0.8002570376212282,0.7290280402117978,0.9253530119116556,0.8888498090242452,0.711627122433722,0.5319144936560737,2.0460978375429617,1.0463226042294214,0.9561797434173597,0.8162932846307916,0.9800863882559447,0.27275800802765937,0.7075295663930019,1.9045663823274188,0.8532341610319173,0.6951495300061533,0.6655925155363237,1.6079341098485858,14.53244450650095,1.2646707606182388,1.6187604899427535,1.0615138065141898,1.0857298788727252,0.691821813114121,0.7429771903133443,0.8429115532045516,0.7762022895955805,0.9067258477782081,0.4642366279494978,1.0103799728040772,0.8381857857469779,0.84538782248659206,0.8474678152889596,0.8586975593416873,0.793169854907041,0.7260786935607207
Amygdala,CNS,0.571875699469431,0.6852091904422796,0.939914922489879,1.2831852182008663,1.2068164853627539,0.9843176227376353,0.6062406682640507,0.7751985156918474,1.1975611271110085,2.299243461002703,0.8577956600215823,0.6627980644322248,1.10516656798434,1.8458688414498778,1.1069151223649942,2.4451711508124867,1.2375723618848116,1.8863560533279182,0.5605421126125404,0.7977028769576417,0.8054585999654197,0.7111971108086332,0.806326513515421,0.6959146222249829,0.6864608064820109,1.0290416304010777,1.0248914709159176,0.5287327023252612,0.6699965724492822,0.8644606566537515,0.8028075398220694,0.6667349035221044,2.296054052756184,0.6936699518822972,1.8409291692979242,2.4361952994365814,1.8855685108203826,0.6153780616211963,0.7474061313852813,1.3920385965460897,0.6553930603534035,1.8883267532880594,0.8990518489896853,1.4002035902021153,1.0526915449942553,1.8719584276536112,0.6961108642306844,0.9018368584044886,0.988714034095205,0.9707850993636028,1.6645235895914574,1.0443257103399874,1.5282882495697623,0.8843469429352419,1.3632313004201546,1.0557165892125082,1.0239177594713003,0.8734410105318491,1.0541475244492844,0.2972643944849755,2.5325311793739536,0.8010946482841326,0.9322488503145245,0.6899622902023766,1.4833864430074828,0.6462003346982682,0.6609291723548407,0.6546878085433471,0.7029176630696238,1.5780141155256406,0.7850921740777992,0.7569154212728405,1.0779782025446605,0.751969450979593,2.1826411503484864,2.4041367071649398,0.9227694876133611,1.2252337862128315,0.6802445666666234,0.9360356981945501,1.226664894024534,1.2413986529642802,0.6524116033377948,0.9627658356893092,0.761500282445565,0.8434300529210375,0.901291482389928,0.4128125506196094,2.2384099345915645,1.0953881260825746,2.2436498324345133,1.2440235789082696,0.9493459998293435,0.751272763217051,0.7072721123096228,0.8955688280609407,0.676938124958344,0.7182078063971147,0.9088186122113421,0.9974846611172277,0.96481855899343,0.6560685836370167,0.8089160859345678,0.9636876325800382,0.9371655744735834,0.8069712779337699,0.8666352354298015,0.9889836443898237,0.6444448536874751,1.1837782367573086,0.8752672983441525,0.8631660030176472,0.6180094099304797,0.683118444951817,0.9709928726136983,0.6877341264304003,1.0122513757933134,1.1841204316596246,2.814709465958111,0.7501149601179127,0.7359878067266431,0.9606341647673743,0.9710853664113293,0.8611549416597407,0.35663759195271283,0.30682453726258235,0.9296770656308349,0.557241656315359,0.7920262690214854,0.9277940979062611,1.0948013150832876,0.4122754828478657,1.1090207753452574,0.7154318615055635,1.2634160399193166,0.7168993204446292,0.9365035305671652,1.3628404270429346,0.7151807363282847,0.6615154564089694,0.8152375819159524,0.762037028579664,0.7903064993822705,0.8070002540539595,0.6999851222614463,0.9468172257249411,0.8498702553077514,1.0018280037017824,0.9619274951798313
Appendix,Digestive,1.1045063358826885,1.0143327345871316,0.8785712411381564,1.2399522653707724,0.910020587957828,0.619265323791483,1.1917839448291434,0.9143885806423555,1.0362047185653247,0.2946827049238242,1.197268599832678,1.1021690134457258,1.0036047648583877,0.3166052323619787,1.0606081419919602,0.31044729183336195,0.9034027658191647,0.34360962606937656,1.1935408758532247,1.1374411009551875,1.2845017977106683,0.9392097292569022,1.1385864308246463,1.1656133480801745,1.161246703209238,0.5001789057844667,1.2126694115186076,0.740096347723761,1.4875055377883841,0.9331604249784353,1.1590944450840577,0.9529493258215346,0.2970046185397945,1.117030631438217,0.3214862601911388,0.31590983526612054,0.34432629139924953,1.231284023212367,0.2071646236943622,0.8858635598425162,1.538661107826863,0.2828298587581142,1.0658165664931523,0.693393556787329,0.6603149985692237,0.29762246649168583,0.8802898011623009,0.9401289894077679,0.8767222374440685,0.9721108039338042,0.9812457205513727,0.8961147333898135,0.7192629348949426,0.806298017207259,0.8234655195994568,1.1539489245101826,0.8256477420135777,0.9814547542390936,0.975657470828504,0.7503294655478991,0.3177102117031213,1.1474011058598916,0.9569527492133715,1.3276317499574204,1.5203785999077235,0.9582245222033867,0.7478350137292358,0.9499213147983272,0.8869609638544026,0.6204262923201163,0.8609756926835601,1.2743473148180195,1.0464859016201795,0.920656394697072,0.49991915988827895,0.41290628826994996,1.175727910446275,1.0205182963509094,1.2839982559135101,1.1017056829176364,1.0957197363279279,0.8788017109695457,0.7262485447143626,0.9420865992944394,1.226797556952799,1.049637096721345,1.133883869930198,1.1508253381016915,0.31594415895518785,1.0432003607662594,0.3121985519174117,0.8982070618320108,1.1523046486641773,1.3870179467348476,1.0778648236503665,0.8858444877173302,0.9020169299389087,1.519011227774735,1.3304633072573862,1.050101237515916,1.1753959316983362,0.8001198708657492,1.1800757524450847,1.1271565962797907,1.0698667465623566,1.0618926795390746,1.1601646706744915,1.0779064333947397,1.5665000725074145,1.2509915061325965,1.089757594327777,1.1360709993593414,1.028589508780839,1.0881359650081848,0.9639277319613146,1.1416329514948584,1.2095213571056462,0.9304570325478644,0.2576513082927377,0.9649446478427922,1.306676529614658,1.123797309310836,1.1388081772271978,0.9715724706217783,0.6786338083689155,0.5914472262750404,2.442872933041293,1.128113410619686,1.5772826700020661,1.2020278553333201,1.0701494931299989,0.595068697903574,0.9765176663621409,0.8726580907289239,0.8585982625662872,0.7099324045424322,1.2930711292199926,0.9510505452642758,1.52994820880777,1.5130633383226189,1.372495521511611,1.8469984426295716,1.3610359475411657,1.4098085231817143,1.4998214068057456,1.0509279811951837,1.3323730661124134,1.2082331225553284,1.1688244368928418
Basal ganglia,CNS,0.615180416442997,0.6514494534291086,0.9388074384799007,1.2821756282682426,1.162098070653779,0.9538120567578878,0.6328598874135726,0.7754548145737654,1.15926389453844,2.193033121820541,0.8526053063557426,0.6468644207295434,1.0838340214864322,1.7728820357381008,1.078119868930812,2.20605106866689,1.1757248970078222,1.784206226334968,0.544843319623838,0.8869955944350371,0.8424768158736332,0.7280481699518639,0.8036942952032312,0.7291711649898267,0.7163834752998395,0.9590010525414822,0.9718154863453153,0.5592458434664307,0.6693948255213882,0.876226990281138,0.7562572782319363,0.6588911475061886,2.19002721647808,0.6794710075377866,1.7682715960248938,2.198431799975322,1.7834655355527913,0.5832465425316035,0.7621773335603458,1.350435435470591,0.6483334525256716,1.8137345117620538,0.8651629005525447,1.809478530110769,1.0345930402003172,1.798742489590079,0.7039417561705275,0.8901345116820379,0.9752752782070007,1.0088742484246203,1.8990501048410688,1.1268836372842657,1.4690678638418884,0.9043540688722552,1.3375246951478685,1.155032669495664,1.0292218498438932,0.8712201610122742,1.0579015339163695,0.29873742291779487,2.2402096979041795,0.7290146643932136,0.9037514970264314,0.6867971267156935,1.2443761417805919,0.6429536701375103,0.7008093958436242,0.677337819682984,0.7064733058898012,1.6116070614586335,0.7915848956990479,0.7146838492651721,1.0696756346717218,0.8010197378637134,1.9439236102604207,2.1275861083449485,0.8974890517061649,1.2127704750807005,0.6916984726966289,0.9044552680160941,1.1952665434398702,1.1907541327779931,0.6913689258103204,0.9653546524871869,0.8316497599958568,0.8532016016624686,0.8779079535334007,0.3949712804163315,2.0885435561208503,1.0639495465624276,2.093267194945079,1.2229245298837812,0.9792804427156543,0.7437968510824237,0.6896153937598981,0.9105354578832607,0.7514479766937011,0.7089751600015842,0.8724199923473974,0.981378482118873,0.9393021868401605,0.7109730579921758,0.8292922587410972,0.9263914010505013,0.9104430969276807,0.7813793337432136,0.9032734218494614,0.9476532827932626,0.6312762158910263,1.1269923528674148,0.9046943771578324,0.8884077218337854,0.6558905996474894,0.6800779562200089,0.9592236966595009,0.7034118660285902,0.9811021684002686,1.175899885398464,3.3641283557266974,0.7491340031400194,0.708470077986296,0.9327589718852841,0.9403898894874727,0.8524536839115641,0.5745158804205358,0.28586872890501075,0.9343612979205593,0.5548122917904542,0.8317351748391968,0.9020092219243055,1.0594564587760875,0.4253863251214925,1.1992115000954637,0.686840189119497,1.2471458389229353,0.7399375633803468,0.9331042798010432,1.3295212240408572,0.7036578800647191,0.6712968029923363,0.7874568890723621,0.8178457853203936,0.7624736284370821,0.7669281168327672,0.6788462547047323,0.9135486625275612,0.8288924023223773,0.9825241986757713,0.9518960248927886
Bone marrow,Immune,2.202910900849626,0.7276030148376623,0.9556142877399018,2.566665483661676,1.2668193407336297,0.565158138863113,1.2102915575308726,0.920676291721044,1.0792129552421912,0.30066048895808106,1.51607831819654,1.1102953827372626,1.0055017415270056,0.37408907575926464,1.127374209265713,0.47472023135620195,1.045301030133027,0.31053492575257263,1.307103293644662,1.515651014494891,1.7028969767111564,1.0843281601195187,1.6934999995001623,1.265839017582388,1.2645067003699737,0.6064570682319989,1.1170538633299103,1.7527579219018934,2.5374519119001824,1.006662724459349,1.4427278239007655,1.1233459070635203,0.3032852431892255,1.1756365345056246,0.37880138690565873,0.4796364936594944,0.31154234288506655,1.3482410564812477,0.01190655697320142,1.1305277484583298,1.409820553702938,0.30391886092935577,1.7861991796724273,0.7430161492574224,1.0771800621888985,0.32033786918364654,1.2185847845236584,1.6216519818815278,1.3756379999616744,1.3242731823471274,0.9934205878046944,1.0782767023471633,0.5543730609180932,1.0980826124418526,0.5213843341422623,1.6789376768495343,1.0140200821124372,1.258687355142499,1.1520060541659052,2.5612972244566143,0.38758593511347594,1.3992692330140002,1.2151026842993808,1.5279611461290779,1.8664926290024837,0.6993154043754651,0.6697255016755235,0.6414713943322805,1.159495271744285,0.8495207886903627,0.9559611500094499,0.9527329242068648,1.1708575253842275,0.9435486683910278,0.6766532359727226,0.5340588568863959,1.3247963779913063,1.6156820897430237,1.9164100557865216,1.2427525143325782,1.124162097576042,1.2878732662020327,0.8286469165996275,1.2107751163544545,1.8929791777293827,1.552165302407118,1.6551414935937665,1.7764879287810504,0.3724334571445251,1.1723742248243374,0.3681799958048058,1.2218905732526177,1.6241350156227172,1.3214193266148102,1.3567958877624513,1.3359643998029849,0.9779363185390173,1.609016624667968,1.3525919901184944,1.393035869663357,1.3711741180916737,0.9652999157514017,1.2370645347615308,2.11751340088151,1.312183252755559,1.3107671242105237,1.8070121968220962,1.4811388155582683,1.2845557578056919,1.4594236991923024,1.4679360130940697,1.6366725598447127,1.2756647287560943,1.2978562393031832,1.1145774122878769,1.2715184713715109,1.5741453774883596,1.393247340366434,0.263973947382331,0.9290410107068849,1.8918915403537488,1.2255649802734283,1.0556759982946853,0.9799308705130299,0.6123861477164153,0.2738989717842666,1.0846725102493902,2.140529252394649,1.6890039400974388,0.7145770361911433,1.3287290188885403,0.7752951282579046,1.0902392895752717,0.7805032414777576,0.5137562402756972,1.0582336991437562,2.0279437829640434,1.1258665324212163,1.7260411047914244,1.328521875495212,1.9230405501529313,1.1382726311548688,1.4416445119850485,2.2514639422235305,1.8948972715153316,1.2335141871554984,1.5455326210216618,1.4570737212074352,1.4847314218246777
Breast,Other,1.2319227115409799,1.5630298606911452,0.8829588291719752,0.8686245346459032,1.0515201038955042,2.2170662521541047,0.9146378648487675,1.014258225777193,0.8310644152098474,0.6665654164100774,0.9993577936510987,0.8615876767569043,0.7344980925531391,0.7854232877525746,0.7795311586306463,0.49313682499848005,0.6362626345600988,0.8292203897875137,0.8965145983318766,0.9020762684237899,0.8629252731877337,0.977921317181364,1.2099570636814028,0.8112107432834719,0.8389614724148309,1.008189819178948,0.9860292352464363,0.9238772245141924,1.7711554932274347,1.063076359860589,0.854502284140422,0.8097171406639291,0.6669409589885846,0.8832416263802706,0.784912692363672,0.4949191293514008,0.828951883704772,0.8348856408635015,0.17574963097526788,0.7127497774334095,0.5866228342139356,0.7900672472223552,1.2527082143404005,1.118419039057545,0.9888862387720431,0.7933503127605238,1.3105073213944283,0.8765182748461077,0.7734533426755724,0.961306926191927,0.7022613565608464,0.9730413707534292,0.830456574323873,0.9341529650475368,0.6865111710946937,1.256649219706286,0.6901705128435445,0.8838860672010111,0.7066874581062444,0.24527013363810155,0.45794924544825383,1.5752278000267315,0.939216702452138,0.9074731054647119,1.3214980931259643,0.8984416387298947,1.2314343014253137,0.7595733059831838,1.2057525954443304,0.7845163979329485,0.954533209769089,0.8197470811064411,0.7114954356052184,0.7014626569930198,0.6000484935781294,0.5128725803572762,0.9353628777013913,0.8953255365187219,0.8190147813902542,0.9323251310763281,0.7999358487401999,1.0643719700388024,1.89558703288212,0.8224640968690851,0.8516759182364994,0.8372859372757204,0.9772210919988734,1.0635977620548056,0.6449894627958181,0.8010443111595273,0.644468168178744,0.7789971654544887,1.2395022172266092,0.8993304269431958,0.7587666310799213,1.0586845489222696,1.002947933246213,0.9179398893882249,0.9367209473579373,1.026087383390202,0.9885108592028264,1.1898975532882228,1.0304365940300784,1.2000737603473193,0.7872696798966697,0.9159845734525036,0.8104469120696645,1.6430288919746507,0.5493220284779475,0.620263192440089,1.0052491799228307,0.8137883750396,0.8945968627228119,0.7886773292025638,0.9197011248125915,0.9873032717548594,0.8501899710406436,1.1974441874143789,0.295758856433451,0.9093348591139321,0.9566443863518169,0.9204084513060886,0.8892576689824077,0.9598251396443889,0.5185773338909496,0.5658037115423789,0.542117878512826,1.1485797831386757,0.9202485209405001,0.8112518012787644,0.770524340341005,0.5256500752950525,0.9226247151980064,1.6880755397493126,1.3874448250138536,1.059745661581421,0.9525067468516665,0.7900829185708371,1.0554744412905925,0.9654128192991055,0.9928954135374221,0.7618530459103376,0.984156690958029,1.0480285324470116,1.064100388202548,1.0457563370086862,0.8884375086505608,0.9096507758599542,0.9312835555719671
Cerebellum,CNS,0.7312276588057753,0.5981844769026464,0.9314673304533088,1.2034514974837711,1.077953362678037,1.0550312183394701,0.6169168596015869,0.759798718377372,1.1430152689454915,1.9574428089749427,0.8668161738666317,0.7122139329597494,1.1051516183555612,1.6055484804209994,1.081219486700333,1.9270650838814174,1.22815044335597,1.6267876526294485,0.6593470933860349,0.7991293687793702,1.1360728392198056,0.7374163219745291,0.7641633908470008,0.706287750268466,0.7062234446688622,0.9548052425225495,0.9803533984363697,0.5601984930177213,0.7402372207188699,0.8347286739202392,0.7543952777657921,0.6865900732120179,1.955039807875037,0.7366161824218868,1.6021554644213492,1.921254974716707,1.6262927024648417,0.6370557256228557,0.8763338192281392,1.3197908988958007,0.6904457069584528,1.6363309474430252,0.8722958643751442,1.3678779659682827,1.0603141179722488,1.6234932489828848,0.7131005642779268,0.9262502609080534,1.0033967692021946,1.0009815150761405,1.8742443099710548,1.021894324130333,1.2854740103635058,0.8960151449478314,1.2124858667382021,1.0965130603984925,1.0017091613654363,0.8476764741052797,1.1298193203814164,0.30097831881897025,1.931719874151947,0.7232306123549214,0.9123234243249931,0.6789799064015445,1.2262982696735867,0.7133723777194683,0.6935725150607568,0.7072379828764067,0.7102023998723573,1.5449284599627848,0.7965018504261764,0.7430886990130527,1.0680723639017844,0.7800713447383372,1.7007475805097694,1.8474337080589347,0.9102364644219991,1.1498366555101658,0.6806986728562822,0.9048143769752902,1.1659926881578793,1.1022413020967046,0.6511731167242223,0.9875641327009955,0.6432008840286506,0.7826784349022384,0.8319463296898394,0.4292103810289152,1.8578948458289988,1.0637130794684622,1.8615870109312842,1.1226450083095152,0.9649035402924889,0.7788739760825178,0.7268506934240038,0.8905013034460348,0.9443846229432078,0.7162303955984279,0.8746150487949339,0.9413975932704379,0.9174446001902656,0.6798863064707499,0.7997581130337446,0.9449697162484846,0.9049500760991501,0.7788640791315552,0.8041037050358525,0.9800776561451692,0.6615313554274939,1.1116373862340694,0.8392020742335646,0.8418589777932084,0.6597910774312564,0.691311202120467,0.9608038987907858,0.6380719657173243,0.980166704153434,1.0830162824860279,3.2465284761095257,0.7303087559578444,0.7705445801644449,0.9339021391628632,0.9818847539519523,0.8504878489416522,0.46895099837366894,0.28283154350664674,0.9702798448441576,0.5644939476010502,0.6956033595669748,0.9162084603662317,1.0627544949054177,0.41043662399916797,1.1887724068446683,0.6520206752328682,1.035673819324875,0.8085507378288198,1.0510157959118474,1.2764262618619875,0.7271994307855925,0.6767112540581716,0.9036223922197362,0.7430001462613287,0.7852369923012348,1.0456537422769991,0.6829507740170607,1.0770634567879596,0.8581747122313543,0.9768780767257117,0.9777426976618079
Cerebral cortex,CNS,0.6484864751357923,0.7999272009456463,0.9082164456623562,1.184153387186942,1.3105300514909946,0.8490622786637059,0.6109072535628708,0.7477207454373102,1.2439271506329466,2.6326394526483337,0.7822260962762787,0.6078046077379938,1.1767203298343778,1.9255955684071877,1.1058187888598587,2.5994543394254577,1.2673328240767125,2.144364655232617,0.522173723497595,0.8050981263670823,0.9135320760135807,0.717844296424166,0.7661974029521434,0.641952693973201,0.6332711789611863,1.052454348626566,1.280315319614014,0.539748134354478,0.6240978159417879,0.8470787918213013,0.7390956310662836,0.646292622742114,2.628655759875786,0.6354205682956822,1.9206127268113304,2.5895045731489583,2.1433096434434282,0.5291677114158393,0.9902579855631285,1.4132383082814233,0.7222885434416781,1.9686106401741628,0.9265510694621688,1.4378759772128291,1.057399831436795,1.9516579159780627,0.6743226688761754,0.9108975793007007,1.0083027524646344,0.8595754081342336,1.405835329633239,1.0049617171869833,1.2681984391206762,0.8555050089107076,1.3806356780399403,1.0806249126374845,1.1081688851417424,0.8799541758656777,1.03253500523112,0.3653380864127849,2.4725983549558226,0.81329458860903,1.0976890567805344,0.7330488301806138,1.3584656114927107,0.6270491563485817,0.6245432452502204,0.6500197330151641,0.7204298800270207,1.6789242670281184,0.7351740974400742,0.6808405748290738,1.1935389022944067,0.7442043938590105,2.1353152227089693,2.3433596285355507,0.9475932665408657,1.2139234566339852,0.7112730906867564,0.9824841232930769,1.1364808262501682,1.3623016449648517,0.6547262704909065,0.9741978643533135,0.8153079771056208,0.9607757808870585,1.008064524941384,0.3421567661220323,2.4800126480661038,1.107728928299379,2.4862464043857506,1.3838983208933429,0.9308073611356725,0.7161534540365952,0.7253756071304551,0.8792177810469598,0.6688431652457872,0.7433557805321833,1.0430944176417438,1.049244667263162,1.0544288736824499,0.7077370752525356,0.846345915328601,1.0042520903745236,0.9141092146092015,0.8052739358121536,0.8461983766760286,1.1401096356890308,0.6097316281542976,1.289719233799853,0.8644189307627168,0.8522209257348001,0.6266218960217096,0.6704631044068525,0.9839687520199707,0.7372770475786941,1.1001164082469475,1.2392899453641688,2.3513676747686683,0.7296794831688117,0.8055056245487049,0.993350174689957,0.9513393648983115,0.9028380514203199,0.36594275823156647,0.2677815891616732,0.8442093061744883,0.5544875453576632,0.6813892295706054,0.8930027385299637,1.0138730241838068,0.41260508250325467,0.9891530504981882,0.7194247632632494,1.3974280058931638,0.7106998343626177,1.1327514081099561,1.319329828782757,0.6709911254780266,0.6552689437493315,0.8113202917595639,0.7267210115757188,0.7743391220141058,0.7278474478440451,0.7079608203548665,0.9592410062615455,0.8157068996424897,1.0198504826805548,1.0570049966657713
